5.591755491900844977e-01,6.678160502560048783e-01,3.449885608904585954e-01,8.749503653850085882e-01,1.886102543122234465e-01,1.866513951255799331e-01,8.131709649547310681e-01,1.732469629742882100e-01,4.550437957892391472e-01,8.439688735035630884e-01,1.743839020007050822e-01,2.213187704847271453e-01,7.546444704915400425e-01,9.330766899585573038e-01,4.170141464928190933e-01,7.862684824107305515e-01,8.526555989892048437e-03,5.188108397018290630e-01,8.759754715635910127e-01,3.437481086314531087e-02,4.841838250196139892e-02,1.265103106708150849e-01,5.409533896035818579e-01,6.677126110653989199e-01,8.139854068602262460e-01,2.798577896533980258e-01,7.172761873164935631e-01,6.139582316271348095e-01,5.514203864561318946e-01,2.655445996152874244e-01,2.890766364077314021e-01,8.361230729278359419e-01,5.263809751712594798e-01,6.780883245280461269e-01,3.249987224317294476e-01,5.336822628473469887e-02,9.572508407209161518e-01,7.913550447319304126e-01,6.331046787622433003e-01,7.123266875824318944e-02,5.726543894538482782e-01,9.480735499817056766e-01,9.758663976337955681e-01,6.559794405111386562e-01,2.835107069352199582e-01,7.814571878728278076e-01,7.571359728137304623e-01,6.563175076389471396e-02,9.219535865999460844e-01,6.683861814039500082e-01,1.397330574282518167e-01,7.278310111208345923e-01,8.988280660552350199e-01,3.602981369072341122e-01,7.556154956243913423e-01,3.014356247687236534e-01,1.011648899371787591e-01,5.541301113967260772e-01,1.245927077799019456e-01,8.747238153123089166e-01,5.972665199217366272e-01,2.819391022383148648e-01,1.968771817327334972e-01,8.172089542355942537e-02,1.793450845073570887e-01,1.736720541559240161e-01,8.666873457821339111e-01,7.284794290497577096e-01,4.414481445770959134e-01,5.457429213984912320e-01,4.470512443534228053e-01,3.898955278713700512e-02,3.525604651815873458e-01,7.156670553142956415e-01,2.330077995060420015e-02,7.505859073151366356e-01,4.874127504613975370e-01,6.042377740384017315e-01,7.873659767273467613e-01,9.850989652612257563e-01,2.077228026527294658e-01,1.690474737310968534e-01,9.376522483721548840e-01,3.990829380903101464e-01,7.917209708505119625e-01,5.142532917440458817e-01,4.561003243223383796e-01,4.229532076796156392e-01,1.736409455480798503e-01,5.782223866365904241e-01,1.621703706725541316e-01,3.972375839510737805e-01,7.849711814942366139e-01,1.462680505250224527e-02,3.266757712152610349e-01,8.710971688026392101e-01,5.284735674470586453e-01,3.938302506391839763e-01,7.840277265581604427e-01,6.520169987974084869e-01
2.010322675036385620e-01,2.769981483229247976e-01,1.818478104769039039e-02,1.897041275195046062e-01,9.937574529084595154e-01,6.256675498934614055e-01,7.461682627645628285e-01,8.615102438364171666e-01,5.201820795880464088e-01,2.403150885285210148e-01,9.450688220779346338e-02,2.349840404990904963e-01,7.203775732935950860e-01,6.110524442152026614e-01,1.350123723136213982e-01,6.822709565428802803e-01,1.129590888883827970e-01,6.307200819812508463e-03,6.007578522274027444e-01,5.351854899258656761e-01,6.852245613983612982e-01,6.423759492029665896e-01,4.942435898456877252e-01,7.162694329864170983e-01,8.339084328554146053e-01,9.938609616372271471e-01,1.349870517143810789e-01,1.479671809001644744e-01,7.447853637844388253e-01,3.502384307871404534e-01,3.799917398956197401e-01,6.810571577895285778e-01,4.614459763424736405e-01,6.474277343170660171e-01,6.141796595014914484e-02,1.294715549143738986e-01,9.334538438901019974e-01,2.070614944406659053e-01,5.329544229458793581e-02,1.470809914682524866e-01,3.489799666047344040e-03,2.510643835335967244e-01,6.681750638792481878e-01,4.956416162388155300e-01,2.588640377292917849e-01,2.326019914264580990e-01,4.023361317622741185e-01,4.977527804330550421e-01,5.849394163109180589e-01,5.312119419925078745e-01,8.575252124554227917e-01,1.531416485057061072e-01,9.729086600962825182e-01,3.241067375182294930e-01,7.994226910553146048e-01,8.173779426114723412e-01,2.655106622701691732e-01,5.522092920597765353e-01,3.420991615848799627e-01,9.000936496634172057e-01,1.340578142691463137e-01,7.210631112619335648e-01,6.665845073261486009e-01,2.813343149939386834e-01,2.918598750297081157e-01,5.601155373171846641e-01,2.291249349927648726e-02,8.219497403665438906e-01,5.085240950685776529e-01,6.360946112146648179e-01,2.995048596400814445e-01,8.093408438971324559e-01,4.210497358080332875e-01,2.070314688895193989e-01,7.125643924291392706e-01,8.469756912772234969e-01,4.188285107243026051e-01,1.021996468316361817e-01,6.345535934998679517e-01,5.318586272029623974e-01,9.012175557586334929e-01,8.827497350051527469e-01,2.100720847584078843e-01,5.162752948554681920e-01,3.998039842025357116e-01,3.681377044605289584e-01,9.644610200756820184e-02,6.378146152390890000e-01,1.100236536398568887e-01,1.975754591278598982e-01,5.360012228331589856e-02,6.256877096451722853e-01,6.689557412886054655e-01,1.084156498272512703e-01,2.559097748777994230e-02,9.738097433085594057e-01,1.654481754307624009e-02,7.450691866660391627e-01,3.195383471395278896e-01,4.140991658944426224e-02
9.065271600296034293e-01,4.111652784867676491e-01,3.832011944294366756e-02,2.505881277459265366e-01,4.457905724136147496e-01,1.132346226681221202e-01,1.432595288616959062e-01,1.090170009640042403e-01,3.345600516290114790e-01,8.765017688720133648e-02,1.268344576197276696e-01,6.771099227782917396e-01,2.064942620458464217e-01,6.828690578466517502e-01,4.427453044781675118e-01,9.574712502555506877e-01,7.820981553565550248e-01,9.197153748029338605e-01,7.797776436691844504e-01,8.623722560881197374e-01,4.082230239113976422e-01,6.333430900083804049e-01,6.237146255205113787e-01,4.409294710903566283e-01,9.264986253761537949e-01,1.468490105889219688e-01,7.819595183313599041e-02,2.579834301287248222e-01,9.922770903518660646e-01,4.580121161807804153e-01,2.353453299588400549e-01,7.783198399353463692e-01,5.295392043452168407e-01,6.729475955663489772e-01,5.114490806612831397e-01,3.201153231692310808e-02,3.181590168107299998e-01,9.515862134077881507e-01,1.019604812828186491e-01,5.624734159995143923e-01,9.831244857038931029e-01,2.783655426952582612e-01,2.632024208681169597e-01,1.248067801616944417e-01,6.610959851323715553e-01,6.378352734694514581e-02,5.479676918781251072e-02,6.413952650260642541e-01,2.574833419428825820e-01,2.549310935065843831e-01,9.796727773221951541e-01,2.230118085401230354e-01,6.844665946137268309e-01,1.471673374129758294e-01,1.780854677606338310e-01,4.005728842375636534e-01,6.492395366342382790e-01,1.485597213253757598e-01,5.672906220024365176e-01,3.611691445155805757e-01,7.194876573050856816e-01,4.781648715692388141e-02,4.183733059920379249e-01,6.066035108007475918e-01,8.117287509292612224e-01,9.919589049479986542e-01,9.375495160273830120e-01,5.731920032460970926e-01,7.042137065407202412e-01,1.776519562704702571e-01,2.647592089689809747e-02,4.868579988735844966e-01,4.625532827375263834e-01,2.396506003326048795e-02,9.161522061134421691e-01,5.501061398383717549e-01,1.276677656715408116e-01,4.079182117195215840e-01,1.741525508755468188e-01,3.974743780514609082e-01,3.408299024807392996e-01,9.609873137021676115e-01,4.633210854210271235e-01,5.287809399182039627e-01,7.464606089956874468e-01,4.593776321347302627e-01,6.733254551298848423e-01,8.336480608078479237e-01,9.973967078583653167e-01,2.340031671606406238e-01,4.714036127115073249e-01,8.193559001311534473e-01,9.967550800717150938e-02,8.329210839789904508e-01,8.995398869625925720e-01,6.865853247155926375e-01,7.743031808917962833e-01,2.125832297457459497e-01,3.785767862097282332e-01,8.737115753272939322e-02
9.254797992439484089e-01,1.419615898770615336e-01,3.786087247257436950e-01,3.080674736259800817e-01,6.046312057493905545e-01,7.267826758533684206e-01,2.427372064383784833e-01,6.942515796722337207e-01,9.144968980951118098e-01,1.395265133651452105e-01,4.549044887485674815e-01,9.279159042103068966e-02,7.165845562029815596e-01,3.157733412323094901e-01,4.147941282487406234e-01,4.578468114774603137e-01,4.924565348649040386e-01,8.673784812422793422e-01,4.670901565292592261e-01,9.521900285371790451e-01,6.233130407396825223e-01,7.309588273121558899e-02,6.147088708622798769e-01,4.906037584068624335e-01,8.113555288664238141e-01,1.043840883723529123e-01,7.332040163926223375e-01,3.836655595047276934e-01,2.180838002281693111e-01,3.581188609523673350e-01,2.796634035408588348e-01,8.161175552978701120e-01,7.062848535857729759e-01,5.213171595187737761e-02,4.923395075117679154e-01,9.395442373907431088e-01,3.585295795214999970e-01,7.082202570954062582e-01,9.539506815964419184e-01,9.005539115902595482e-01,4.584840591914985941e-01,8.165783990710830942e-01,3.471987972079361162e-01,9.324222887839607177e-01,5.421244729042039578e-01,4.724595711759144168e-01,6.521695643717968505e-01,2.437198032474990894e-01,9.446749190732504076e-01,1.738473040946051373e-01,3.538421320130613612e-01,4.083785387919456333e-01,3.352493039508446238e-01,7.325004199254457893e-01,3.061779495807684937e-01,9.784122139163961007e-01,7.425697150200041285e-01,2.298272482249542614e-01,9.292548353181830922e-01,8.746921512952243738e-02,9.567503865623991910e-01,8.148435435358847290e-01,7.365794654690113186e-01,1.496339485498394684e-01,3.564701257834828052e-01,7.050593128543802823e-01,9.914379460441824499e-02,3.152224122176561227e-01,2.018047765555173179e-01,2.810236972058155480e-02,9.106129461723274643e-01,6.978124599213675339e-02,5.025506100857285441e-01,5.149426609809045763e-01,7.807135944293988050e-01,9.142513152652951280e-01,3.664000194303751456e-01,1.331436334665181409e-01,4.544485336120984709e-02,7.284702540419770722e-01,8.906337622976582269e-01,3.824367075906034419e-01,3.181593848798742741e-01,4.272234451786982579e-01,5.919162579906751542e-01,1.722675111626451594e-01,7.024863999555213123e-01,1.844239421933236978e-01,4.405322375199519636e-01,6.936544827581047068e-01,2.759562551868096625e-01,4.160891676951160578e-01,6.406895299385172438e-01,9.836178398759802821e-01,3.102227917707954807e-01,6.851590708132061502e-01,3.687966056046266816e-01,1.638745795814888773e-02,7.428464472988426381e-01,9.571893119132244276e-01
6.516619255962701196e-01,8.643816106753269279e-01,2.510767690600101965e-02,4.652605779246408169e-01,9.303944172954355940e-01,7.312022759460181653e-01,9.519713694771365642e-01,2.829603209409098374e-01,5.255795546035892940e-01,5.657198856602666526e-01,3.761763638909709773e-02,3.169560311353534221e-01,9.298441022800285616e-02,7.023749359042346097e-01,5.790775696108436676e-01,7.501677870833326489e-01,9.344323170884968333e-01,5.925282213185445457e-02,3.171462040389015913e-01,2.007834746858176977e-01,6.064481636253151731e-01,5.442440186806793978e-01,3.532605170872153977e-01,4.223627822501736517e-01,2.598264225288706708e-01,4.502836369194603838e-01,1.963654815221427263e-03,1.920697757368033942e-01,6.814633330202175543e-01,4.781817466561089081e-02,4.033573077183004729e-01,3.107729063329868202e-01,7.417573963106590673e-01,8.828644990093273970e-01,6.561428054581551761e-01,4.329949339329428604e-01,4.289736401171214686e-01,6.661981635410766378e-01,4.416590866339515919e-01,6.289461372990724497e-01,4.771829002080678617e-01,6.193361469621974091e-01,8.178066020362061428e-01,2.145847474319955150e-01,6.822930364129093928e-01,4.168909806376233096e-01,2.869964081108089538e-02,2.321250909316352473e-01,5.355744774491174587e-01,8.800187278652541467e-01,3.811804019775878460e-01,2.380527346893968055e-01,2.020344776400168074e-01,5.497835398653869721e-01,7.711108295950511726e-01,8.596076583845612129e-01,1.543453466964133103e-01,7.533897357929900673e-01,2.545402711751542091e-01,4.227370346106577026e-01,7.423260867376852978e-01,2.896285777575293707e-01,8.250479066713413134e-01,4.980850617311072259e-02,2.052708540389742708e-01,9.278698705084780229e-01,3.202988454415478525e-02,1.690679347421009115e-02,4.563126685980520847e-01,4.988482237296286703e-01,9.225741909649174399e-01,3.550689413734435806e-01,4.564301386632069191e-01,3.792688259652499116e-01,3.146323775022966673e-01,4.562699171933854991e-01,8.907493828807794278e-01,9.626231909123191821e-01,8.478097987608119723e-01,8.560609453300251914e-01,4.421824466341864879e-01,4.251235859651698590e-01,7.744554203011664306e-01,7.724473607650235163e-01,5.561436111427010553e-01,9.476275937014326800e-01,6.145676648652350638e-01,8.638231665530623493e-01,1.543580126272392494e-02,9.739974228923216071e-01,4.081115077341407327e-01,4.539235437157757014e-01,6.325217532750130323e-01,8.529269285073256546e-01,6.750911360002874728e-01,2.321782594788235343e-01,8.220286116357450323e-01,3.144426118227404698e-01,2.280515499169067928e-01,4.649893254180876845e-01
6.745201109673095718e-01,4.586799519676748593e-01,2.890706216201774925e-01,9.754109198529823388e-01,1.454156956163598080e-01,7.205362000790632715e-01,9.475284208187502166e-01,4.321355129584625310e-01,8.519821711026436262e-01,6.181868346633945244e-02,3.268775521175124599e-01,1.633643344118342888e-01,9.555749707519991532e-01,6.004149706439931844e-01,3.227094161605735811e-01,1.133097107133109738e-01,1.597558752964406414e-01,1.789434398477535160e-01,7.102607565156177083e-01,7.831799260927727602e-01,8.363422143450187640e-01,1.879703992708539051e-01,2.235403946389724616e-01,3.208207698845149114e-01,9.695893813953327944e-01,5.239402347205712740e-01,5.002061018984195195e-01,2.661700858855243768e-01,4.140638764881243716e-03,1.303700471495626845e-01,8.886733219327540567e-01,6.721669089901449734e-02,8.106084851049762952e-01,7.875342039570876196e-02,4.622138079850821590e-01,7.457069905809744492e-01,1.302574181789908359e-01,7.326720239618638164e-01,6.629628426321789725e-01,1.955065157718738345e-02,5.139294053895104852e-01,2.714075334695758013e-01,7.247626761572422138e-01,8.063492105783877095e-01,1.052241964332550905e-01,8.970937126103333270e-01,6.919855478625340783e-01,6.157138912411167508e-01,2.456249937937260430e-01,6.169069459938040234e-01,7.622557272613950108e-01,3.900143120996629742e-01,7.482709368779661974e-01,6.443649783504382667e-01,2.240043680966227191e-01,7.407792006850989486e-01,3.522219235094213863e-01,1.855951160716337034e-01,9.593697587644250957e-01,7.879781412801242224e-01,9.333220399218844499e-01,8.919123806276185729e-02,4.670219089127938261e-01,1.400237359652687363e-01,7.810598494779656953e-01,3.948336558294814891e-01,1.937288723368653098e-01,7.955428159302846414e-02,1.070792838739376140e-02,1.850678910680862987e-01,8.302567114718952812e-01,1.810575386648234364e-01,5.277704563611036459e-01,7.897821067920376414e-01,9.953976168607211461e-01,7.471016672158912186e-01,8.877021790567262149e-01,2.808029902558021318e-01,6.504556588651794202e-01,1.706684785406724636e-01,8.301839590159559856e-01,5.136330491960503508e-01,1.567761166264954875e-01,4.905775702512169545e-01,1.195736095279200661e-01,8.079725845409782004e-01,8.643403222724712620e-01,2.653850421287096140e-01,7.854952092099476424e-02,6.610968437349518112e-02,4.460397719149178375e-01,9.895051063242484846e-01,5.195860991048283362e-01,5.210388410465660591e-01,5.918171198588307869e-01,8.420565319236261725e-02,6.434940880413873021e-01,7.879764080796239911e-01,8.108035454621992377e-01,9.670282948658590616e-01
6.375251540292888874e-01,8.492272429096566766e-01,8.680660777112904070e-01,3.808849216300858043e-01,3.358911205673117406e-01,2.490308055003660481e-01,2.410180428415535925e-01,8.763120848157659459e-01,6.230183322018801872e-01,2.393472438097544730e-01,8.889514061149996760e-01,8.309057675883232408e-01,9.694855929867610689e-01,7.636574523192922737e-01,2.744108821920833163e-01,5.548791905247368872e-01,5.007728665841746363e-01,7.143635236557883683e-01,8.727121749129757022e-01,6.381909343931884138e-01,5.262217198981596900e-01,5.612229783505999769e-01,3.937305542762764565e-01,9.120867340549676516e-02,2.860042162040927760e-01,2.033379780443611562e-02,2.269443643608569650e-01,2.705657955485866184e-01,8.684811253269953957e-01,5.840065727247721883e-01,9.353874688123219316e-01,1.097625412683334023e-02,2.183417852872832077e-01,7.609785395385045836e-01,1.232541274311188539e-01,5.993838670963591575e-03,1.496076091045714929e-01,4.857182082940160184e-01,7.475290407928403269e-01,4.464971906963320913e-01,3.093382387563911040e-01,1.142481503921566333e-02,8.209352865704409030e-01,8.998234357711643039e-02,5.447531833164198645e-02,6.360358831011867498e-01,3.554970150716978416e-01,5.611372528140992078e-01,1.920056160056687888e-01,3.927613803575900064e-01,7.808663384133819330e-01,7.991551039182109850e-01,6.688743567300277082e-01,1.304598682456437064e-01,9.251988882903092737e-01,2.043439145027131643e-01,3.676997864322771870e-01,5.200509199117293591e-01,7.600992040489550350e-01,4.194128871257929436e-01,6.505338994392212415e-01,2.500944500111645930e-02,3.883976242023209346e-01,8.035776815676676232e-01,9.401027177895270315e-01,5.520101858166093223e-03,6.277828121380910620e-01,6.254580601253892924e-01,3.449449973957170457e-01,9.230137185210193218e-01,6.643786311525663457e-01,8.709495369949703525e-01,8.702425665505838515e-01,3.266439697751122306e-02,8.252671222677269158e-01,6.598399287970942995e-01,8.883741767237561815e-01,4.991609663767568872e-01,2.882267645443836734e-02,5.761118709120367498e-01,5.373694127236773310e-01,2.057404077146194332e-01,1.462650443144856149e-01,1.794530476707001387e-01,9.233060847509300118e-03,1.767801585680236487e-01,3.931630063073708881e-01,6.372870749028074489e-01,7.173507839780116635e-01,8.481803083896346518e-01,2.264927536559836474e-01,3.309941412296915075e-01,2.989722095519595779e-01,5.750886382215316672e-01,1.148655344574422976e-01,8.867192355919384372e-02,9.303094269195502086e-01,2.645895241462637992e-01,5.190060616463187948e-02,7.904613404524734044e-01
3.605899581661642372e-01,6.858204656247698372e-01,2.557912124324721592e-01,8.491272746192425336e-01,4.593651012477784068e-02,1.688657607174283148e-01,3.414175437501034693e-01,6.526137446005243481e-01,8.441865711509153325e-01,7.527443793817774065e-01,2.367326802792378837e-01,6.989792268911728668e-01,2.680064479577134451e-01,7.591399660898175972e-01,2.036994298992391705e-01,9.447370934656244001e-01,2.398523312916955863e-02,3.843529619350318782e-01,5.648403334825733424e-01,3.755155144504548348e-01,7.777273758184050090e-01,6.072283543583280041e-01,7.777787940426944546e-01,1.875340612705925780e-01,3.987940875110038697e-01,4.063261219676147507e-01,9.012069323242672958e-01,4.010333436532543816e-01,8.333449742190319753e-01,6.727181465736982169e-01,9.339436882706160237e-01,8.158370636595672076e-01,4.293694362738856851e-01,3.845478837334413980e-01,1.039698743159452876e-01,4.137015321615091779e-01,6.987844703058049278e-01,3.487384852980026650e-01,7.534108537497802294e-01,8.907035565486021156e-01,8.704918638574059564e-01,9.224392384986136451e-01,8.654148551027810443e-01,3.078287905317089734e-02,9.163655621229229720e-01,7.362074913675826782e-01,4.705615751848801764e-04,8.793352752961459684e-01,3.317814870616740963e-01,1.872193770504476662e-01,8.850202880922819482e-01,2.818280928021803522e-01,6.533379304915174490e-01,8.934373195643400267e-01,9.677256016191959631e-02,9.032614807331951212e-02,5.777625524178002792e-01,3.950492698822505311e-02,8.626316518163348324e-01,4.419948036124032864e-01,3.386886490965135277e-01,2.089541949475677285e-01,9.435003439707507766e-01,3.512711115252592498e-01,5.083353574726720003e-01,4.559462804925275003e-01,7.571593877210448520e-01,1.449963333348537331e-01,2.726527690895338418e-01,5.406654683045442056e-02,4.463643310021220278e-01,7.437732050653427240e-01,7.648290153870875852e-01,2.860393890665294814e-01,6.501800277853513332e-01,3.809501435346580589e-01,4.869654636527398495e-01,2.912859172759995063e-01,1.425217414791141168e-01,1.666241029813300134e-01,1.420868621810029708e-01,8.151794068600121124e-01,5.985805813658883201e-01,9.071983174077269396e-01,1.218572923418050902e-01,8.872988992793282570e-01,1.344629720700708519e-01,1.381383155894359005e-01,8.984360395624735318e-01,4.050165370830893785e-02,9.084011409377159563e-01,7.818716136543264472e-01,6.963374263541614040e-01,1.423562581639491453e-01,7.004546712388850516e-01,1.038601066589106559e-02,1.643600937416511698e-01,5.597498241882363779e-01,2.200172255859750292e-01,3.404242240997090718e-01
8.216297473770303172e-01,9.849694377285991287e-01,2.631505148091766166e-01,4.529230231407702645e-01,9.026550221647191563e-01,8.116618360644641816e-01,9.585377655998881252e-01,9.284258862342726903e-01,5.505175425922663734e-01,3.492551654005577877e-01,2.515905564276454953e-02,5.564452664890507938e-01,3.486387812177909051e-01,6.026002288739561452e-01,4.497950963666232926e-01,5.137799154591886630e-01,5.664399959716044375e-01,7.947243919561581826e-01,6.225665682495983289e-01,5.755159807482113088e-02,8.620475571006982474e-01,1.096674320058287355e-01,3.229553526157494803e-01,5.221300155112906793e-01,6.990928734779372489e-01,9.731030497161045068e-01,9.887162643493454528e-01,9.730508643630580989e-01,3.864771818480832177e-01,2.581504999938855072e-02,1.963437829942960011e-02,8.072579706854604575e-01,5.557182864542895562e-01,1.936264569780581368e-01,6.057644139584380527e-01,3.812401685163560039e-01,8.671653725049306427e-01,7.809277815195950767e-01,4.238280521277496549e-01,8.947296380854123932e-01,4.039905370858782874e-01,5.396081765932404517e-01,4.282531418675588064e-01,5.704150122852758020e-01,6.268227392678177301e-01,2.162630995860035377e-01,5.227747482287851133e-01,1.658304331039527346e-01,1.988000301979997442e-01,5.054296355928810103e-01,7.813126959727610954e-01,5.683528211124952989e-01,1.466564423814229468e-01,5.237019341510822379e-01,2.313039293943482955e-01,2.121812973727510432e-02,9.466546016815290399e-01,8.637667574408374183e-01,3.541756672642459858e-02,5.398858719697144926e-01,3.067257553208103671e-01,4.026159175836099280e-01,6.328383777452414316e-01,7.203729871421228337e-01,7.724691095000760788e-01,5.500946267068896889e-01,4.649189804622289035e-01,9.116669185291181865e-02,5.408681071221466130e-02,3.514118853428652711e-01,2.528088696326382667e-01,9.029641476376653042e-01,8.681939860702272416e-01,7.392211225288578547e-01,7.986168574065466430e-01,3.623062952127485969e-01,9.917306855106999830e-01,3.349067176082091146e-01,5.610930702013994242e-01,1.818025681307682273e-01,5.241998944357892931e-01,6.751310609659733064e-02,1.412410029429004288e-01,8.051553236940300895e-01,1.520389846891068153e-01,2.017711208898715913e-01,5.880901648387557579e-01,2.758997113160700509e-01,8.683012766821376349e-01,1.632615113346908009e-01,4.053618526732728489e-01,5.702981281715444606e-01,1.812434708366154057e-01,4.829853769250366247e-01,2.140437412769800041e-01,1.290122061632047457e-01,4.088196392348072417e-01,3.768864766018786838e-02,6.205253573118647559e-01,7.071731866489546769e-01
1.400133442970489250e-01,4.485715643168405320e-01,2.347925447424829004e-01,2.303619195733447311e-01,7.206226211539134008e-01,6.589100572556858548e-01,3.807823300249451037e-01,5.591290060787342808e-01,7.350637969733626598e-01,1.403121756964883504e-01,3.035365015968033431e-01,3.065265458300253654e-01,1.180736361803093049e-01,9.834264030942103663e-01,6.357647691019391312e-01,4.715561920278020791e-01,9.637385824207607143e-01,1.106212472143031089e-02,3.733918286161924671e-01,3.344688977720614576e-01,8.846037707324416743e-02,9.188232273419092433e-01,6.399713597713562185e-01,2.396153426081431004e-01,8.941029409371022973e-01,7.210813776895356186e-01,7.235070083345337411e-01,4.379815673957699884e-01,4.312672601322675714e-02,2.483725339672560040e-01,9.576218266484677333e-01,2.642783312191340217e-01,7.766937516440087785e-01,3.402455669873203359e-01,9.393041215070795369e-01,1.936976751221541893e-02,8.987416085111079589e-01,6.956598167944004762e-01,8.303687959838024213e-02,1.585462333964658965e-01,1.016118177447133952e-02,1.109643282023697886e-01,3.140654877851957183e-01,4.236791847156766710e-01,4.221375328916789904e-01,3.741714998769065659e-01,5.337087331090158981e-01,9.870860530371416974e-02,4.257330968536331417e-01,4.109954172949932261e-01,9.371476617280432020e-01,2.416271673756681393e-01,8.510767110237488220e-01,2.833949786947272953e-01,1.146549794514456488e-01,3.265583004709604609e-02,4.445237355049198591e-01,6.003391128822039846e-01,2.706741007113133701e-01,9.772678840217418061e-01,8.622008827733660397e-01,4.845856557078876969e-01,2.775788711450665192e-01,4.407258262438300545e-01,7.804800296335412391e-02,2.522540143831302206e-01,4.122266202257307555e-02,4.459502048208452418e-01,9.055056453588572474e-02,6.280927139880607690e-01,4.965888449175378527e-01,1.365406303844285407e-01,4.209961634789977092e-01,3.348367816215009896e-01,6.555149833751638955e-01,7.191191902000765301e-01,2.657090373286231655e-01,4.675969532731832912e-01,8.738870972193614195e-01,9.836002834931513172e-01,6.533578989244187563e-01,9.404810633899731709e-01,1.610314821720404410e-02,8.474936901699592351e-02,4.726458989198897287e-01,3.866820528660862566e-01,5.306658966383709375e-01,4.367022660556577618e-01,7.992756841277249835e-01,3.277289291810447924e-01,3.717404366168305385e-01,5.722253646331831867e-01,6.002463932486614695e-01,8.369300935786947448e-01,3.107291729681178616e-01,9.162701273133134761e-01,2.455384703877445673e-01,5.123198234460211165e-01,7.875446524688411998e-02,3.631014467361965981e-01
